date_id,date_complete,jour,mois,trimestre,annee,jour_semaine,est_weekend,saison
20240525,5/25/2024,25,5,2,2024,Samedi,1,Printemps
20240526,5/26/2024,26,5,2,2024,Dimanche,1,Printemps
20240527,5/27/2024,27,5,2,2024,Lundi,0,Printemps
20240528,5/28/2024,28,5,2,2024,Mardi,0,Printemps
20240529,5/29/2024,29,5,2,2024,Mercredi,0,Printemps
20240530,5/30/2024,30,5,2,2024,Jeudi,0,
20240531,5/31/2024,31,5,2,2024,Vendredi,0,Printemps
20240601,6/1/2024,1,6,2,2024,Samedi,1,Été
20240602,6/2/2024,2,6,2,2024,Dimanche,1,Été
20240603,6/3/2024,3,6,2,2024,Lundi,0,Été
20240604,6/4/2024,4,6,2,2024,Mardi,0,Été
20240605,6/5/2024,5,6,2,2024,Mercredi,0,Été
20240606,6/6/2024,6,6,2,2024,Jeudi,0,Été
20240607,6/7/2024,7,6,2,2024,Vendredi,0,Été
20240608,6/8/2024,8,6,2,2024,Samedi,1,
20240609,6/9/2024,9,6,2,2024,Dimanche,1,Été
20240610,6/10/2024,10,6,2,2024,Lundi,0,Été
20240611,6/11/2024,11,6,2,2024,Mardi,0,Été
20240612,6/12/2024,12,6,2,2024,Mercredi,0,Été
20240613,6/13/2024,13,6,2,2024,Jeudi,0,Été
20240614,6/14/2024,14,6,2,2024,Vendredi,0,Été
20240615,6/15/2024,15,6,2,2024,Samedi,1,Été
20240616,6/16/2024,16,6,2,2024,Dimanche,1,Été
20240617,6/17/2024,17,6,2,2024,Lundi,0,Été
20240618,6/18/2024,18,6,2,2024,Mardi,0,Été
20240619,6/19/2024,19,6,2,2024,Mercredi,0,Été
20240620,6/20/2024,20,6,2,2024,Jeudi,0,Été
20240621,6/21/2024,21,6,2,2024,Vendredi,0,Été
20240622,6/22/2024,22,6,2,2024,Samedi,1,Été
20240623,6/23/2024,23,6,2,2024,Dimanche,1,Été
20240624,6/24/2024,24,6,2,2024,Lundi,0,Été
20240625,6/25/2024,25,6,2,2024,Mardi,0,Été
20240626,6/26/2024,26,6,2,2024,Mercredi,0,Été
20240627,6/27/2024,27,6,2,2024,Jeudi,0,Été
20240628,6/28/2024,28,6,2,2024,Vendredi,0,Été
20240629,6/29/2024,29,6,2,2024,Samedi,1,Été
20240630,6/30/2024,30,6,2,2024,Dimanche,1,Été
20240701,1/7/2024,1,7,3,2024,Lundi,0,Été
20240702,7/2/2024,2,7,3,2024,Mardi,0,Été
20240703,7/3/2024,3,7,3,2024,Mercredi,0,Été
20240704,7/4/2024,4,7,3,2024,Jeudi,0,Été
20240705,7/5/2024,5,7,3,2024,Vendredi,0,Été
20240706,7/6/2024,6,7,3,2024,Samedi,1,Été
20240707,7/7/2024,7,7,3,2024,Dimanche,1,Été
20240708,7/8/2024,8,7,3,2024,Lundi,0,Été
20240709,7/9/2024,9,7,3,2024,Mardi,0,Été
20240710,7/10/2024,10,7,3,2024,Mercredi,0,Été
20240711,7/11/2024,11,7,3,2024,Jeudi,0,Été
20240712,7/12/2024,12,7,3,2024,Vendredi,0,Été
20240713,13/07/2024,13,7,3,2024,Samedi,1,Été
20240714,7/14/2024,14,7,3,2024,Dimanche,1,Été
20240715,15/07/2024,15,7,3,2024,Lundi,0,Été
20240716,7/16/2024,16,7,3,2024,Mardi,0,Été
20240717,7/17/2024,17,7,3,2024,Mercredi,0,Été
20240718,7/18/2024,18,7,3,2024,Jeudi,0,Été
20240719,7/19/2024,19,7,3,2024,Vendredi,0,Été
20240720,7/20/2024,20,7,3,2024,Samedi,1,Été
20240721,21/07/2024,21,7,3,2024,Dimanche,1,Été
20240722,7/22/2024,22,7,3,2024,Lundi,0,Été
20240723,7/23/2024,23,7,3,2024,Mardi,0,Été
20240724,7/24/2024,24,7,3,2024,Mercredi,0,Été
20240725,7/25/2024,25,7,3,2024,Jeudi,0,Été
20240726,7/26/2024,26,7,3,2024,Vendredi,0,Été
20240727,7/27/2024,27,7,3,2024,Samedi,1,Été
20240728,7/28/2024,28,7,3,2024,Dimanche,1,Été
20240729,7/29/2024,29,7,3,2024,Lundi,0,Été
20240730,7/30/2024,30,7,3,2024,Mardi,0,Été
20240731,7/31/2024,31,7,3,2024,Mercredi,0,Été
20240801,8/1/2024,1,8,3,2024,Jeudi,0,Été
20240802,8/2/2024,2,8,3,2024,Vendredi,0,Été
20240803,8/3/2024,3,8,3,2024,Samedi,1,Été
20240804,8/4/2024,4,8,3,2024,Dimanche,1,Été
20240805,8/5/2024,5,8,3,2024,Lundi,0,Été
20240806,8/6/2024,6,8,3,2024,Mardi,0,Été
20240807,8/7/2024,7,8,3,2024,Mercredi,0,Été
20240808,8/8/2024,8,8,3,2024,Jeudi,0,Été
20240809,8/9/2024,9,8,3,2024,Vendredi,0,
20240810,8/10/2024,10,8,3,2024,Samedi,1,Été
20240811,8/11/2024,11,8,3,2024,Dimanche,1,Été
20240812,8/12/2024,12,8,3,2024,Lundi,0,Été
20240813,8/13/2024,13,8,3,2024,Mardi,0,Été
20240814,8/14/2024,14,8,3,2024,Mercredi,0,Été
20240815,8/15/2024,15,8,3,2024,Jeudi,0,Été
20240816,8/16/2024,16,8,3,2024,Vendredi,0,Été
20240817,8/17/2024,17,8,3,2024,Samedi,1,Été
20240818,8/18/2024,18,8,3,2024,Dimanche,1,Été
20240819,8/19/2024,19,8,3,2024,Lundi,0,Été
20240820,8/20/2024,20,8,3,2024,Mardi,0,Été
20240821,8/21/2024,21,8,3,2024,Mercredi,0,Été
20240822,8/22/2024,22,8,3,2024,Jeudi,0,Été
20240823,8/23/2024,23,8,3,2024,Vendredi,0,
20240824,8/24/2024,24,8,3,2024,Samedi,1,Été
20240825,8/25/2024,25,8,3,2024,Dimanche,1,Été
20240826,8/26/2024,26,8,3,2024,Lundi,0,Été
20240827,8/27/2024,27,8,3,2024,Mardi,0,Été
20240828,8/28/2024,28,8,3,2024,Mercredi,0,Été
20240829,8/29/2024,29,8,3,2024,Jeudi,0,Été
20240830,8/30/2024,30,8,3,2024,Vendredi,0,Été
20240831,8/31/2024,31,8,3,2024,Samedi,1,Été
20240901,9/1/2024,1,9,3,2024,Dimanche,1,Automne
20240902,9/2/2024,2,9,3,2024,Lundi,0,Automne
20240903,9/3/2024,3,9,3,2024,Mardi,0,Automne
20240904,9/4/2024,4,9,3,2024,Mercredi,0,Automne
20240905,9/5/2024,5,9,3,2024,Jeudi,0,Automne
20240906,9/6/2024,6,9,3,2024,Vendredi,0,Automne
20240907,9/7/2024,7,9,3,2024,Samedi,1,Automne
20240908,9/8/2024,8,9,3,2024,Dimanche,1,Automne
20240909,9/9/2024,9,9,3,2024,Lundi,0,Automne
20240910,9/10/2024,10,9,3,2024,Mardi,0,Automne
20240911,9/11/2024,11,9,3,2024,Mercredi,0,Automne
20240912,9/12/2024,12,9,3,2024,Jeudi,0,Automne
20240913,9/13/2024,13,9,3,2024,Vendredi,0,Automne
20240914,9/14/2024,14,9,3,2024,Samedi,1,Automne
20240915,9/15/2024,15,9,3,2024,Dimanche,1,Automne
20240916,9/16/2024,16,9,3,2024,Lundi,0,Automne
20240917,9/17/2024,17,9,3,2024,Mardi,0,Automne
20240918,9/18/2024,18,9,3,2024,Mercredi,0,Automne
20240919,9/19/2024,19,9,3,2024,Jeudi,0,Automne
20240920,9/20/2024,20,9,3,2024,Vendredi,0,Automne
20240921,9/21/2024,21,9,3,2024,Samedi,1,Automne
20240922,9/22/2024,22,9,3,2024,Dimanche,1,Automne
20240923,9/23/2024,23,9,3,2024,Lundi,0,Automne
20240924,9/24/2024,24,9,3,2024,Mardi,0,Automne
20240925,9/25/2024,25,9,3,2024,Mercredi,0,Automne
20240926,9/26/2024,26,9,3,2024,Jeudi,0,Automne
20240927,9/27/2024,27,9,3,2024,Vendredi,0,Automne
20240928,9/28/2024,28,9,3,2024,Samedi,1,Automne
20240929,9/29/2024,29,9,3,2024,Dimanche,1,
20240930,9/30/2024,30,9,3,2024,Lundi,0,Automne
20241001,10/1/2024,1,10,4,2024,Mardi,0,Automne
20241002,10/2/2024,2,10,4,2024,Mercredi,0,Automne
20241003,10/3/2024,3,10,4,2024,Jeudi,0,Automne
20241004,10/4/2024,4,10,4,2024,Vendredi,0,Automne
20241005,10/5/2024,5,10,4,2024,Samedi,1,Automne
20241006,10/6/2024,6,10,4,2024,Dimanche,1,Automne
20241007,10/7/2024,7,10,4,2024,Lundi,0,Automne
20241008,10/8/2024,8,10,4,2024,Mardi,0,Automne
20241009,10/9/2024,9,10,4,2024,Mercredi,0,Automne
20241010,10/10/2024,10,10,4,2024,Jeudi,0,Automne
20241011,10/11/2024,11,10,4,2024,Vendredi,0,Automne
20241012,10/12/2024,12,10,4,2024,Samedi,1,Automne
20241013,10/13/2024,13,10,4,2024,Dimanche,1,Automne
20241014,10/14/2024,14,10,4,2024,Lundi,0,Automne
20241015,10/15/2024,15,10,4,2024,Mardi,0,Automne
20241016,10/16/2024,16,10,4,2024,Mercredi,0,Automne
20241017,10/17/2024,17,10,4,2024,Jeudi,0,Automne
20241018,10/18/2024,18,10,4,2024,Vendredi,0,Automne
20241019,10/19/2024,19,10,4,2024,Samedi,1,Automne
20241020,10/20/2024,20,10,4,2024,Dimanche,1,Automne
20241021,10/21/2024,21,10,4,2024,Lundi,0,Automne
20241022,10/22/2024,22,10,4,2024,Mardi,0,Automne
20241023,10/23/2024,23,10,4,2024,Mercredi,0,Automne
20241024,10/24/2024,24,10,4,2024,Jeudi,0,Automne
20241025,10/25/2024,25,10,4,2024,Vendredi,0,Automne
20241026,10/26/2024,26,10,4,2024,Samedi,1,Automne
20241027,10/27/2024,27,10,4,2024,Dimanche,1,Automne
20241028,10/28/2024,28,10,4,2024,Lundi,0,Automne
20241029,10/29/2024,29,10,4,2024,Mardi,0,Automne
20241030,10/30/2024,30,10,4,2024,Mercredi,0,Automne
20241031,10/31/2024,31,10,4,2024,Jeudi,0,Automne
20241101,11/1/2024,1,11,4,2024,Vendredi,0,Automne
20241102,11/2/2024,2,11,4,2024,Samedi,1,Automne
20241103,11/3/2024,3,11,4,2024,Dimanche,1,Automne
20241104,11/4/2024,4,11,4,2024,Lundi,0,Automne
20241105,11/5/2024,5,11,4,2024,Mardi,0,
20241106,11/6/2024,6,11,4,2024,Mercredi,0,Automne
20241107,11/7/2024,7,11,4,2024,Jeudi,0,Automne
20241108,11/8/2024,8,11,4,2024,Vendredi,0,Automne
20241109,11/9/2024,9,11,4,2024,Samedi,1,Automne
20241110,11/10/2024,10,11,4,2024,Dimanche,1,Automne
20241111,11/11/2024,11,11,4,2024,Lundi,0,Automne
20241112,11/12/2024,12,11,4,2024,Mardi,0,Automne
20241113,11/13/2024,13,11,4,2024,Mercredi,0,Automne
20241114,11/14/2024,14,11,4,2024,Jeudi,0,Automne
20241115,11/15/2024,15,11,4,2024,Vendredi,0,Automne
20241116,11/16/2024,16,11,4,2024,Samedi,1,Automne
20241117,11/17/2024,17,11,4,2024,Dimanche,1,Automne
20241118,11/18/2024,18,11,4,2024,Lundi,0,Automne
20241119,11/19/2024,19,11,4,2024,Mardi,0,Automne
20241120,11/20/2024,20,11,4,2024,Mercredi,0,Automne
20241121,11/21/2024,21,11,4,2024,Jeudi,0,Automne
20241122,11/22/2024,22,11,4,2024,Vendredi,0,Automne
20241123,11/23/2024,23,11,4,2024,Samedi,1,Automne
20241124,11/24/2024,24,11,4,2024,Dimanche,1,Automne
20241125,11/25/2024,25,11,4,2024,Lundi,0,Automne
20241126,11/26/2024,26,11,4,2024,Mardi,0,Automne
20241127,11/27/2024,27,11,4,2024,Mercredi,0,Automne
20241128,11/28/2024,28,11,4,2024,Jeudi,0,Automne
20241129,11/29/2024,29,11,4,2024,Vendredi,0,Automne
20241130,11/30/2024,30,11,4,2024,Samedi,1,Automne
20241201,12/1/2024,1,12,4,2024,Dimanche,1,Hiver
20241202,12/2/2024,2,12,4,2024,Lundi,0,Hiver
20241203,12/3/2024,3,12,4,2024,Mardi,0,Hiver
20241204,12/4/2024,4,12,4,2024,Mercredi,0,Hiver
20241205,12/5/2024,5,12,4,2024,Jeudi,0,Hiver
20241206,6/12/2024,6,12,4,2024,Vendredi,0,Hiver
20241207,12/7/2024,7,12,4,2024,Samedi,1,Hiver
20241208,12/8/2024,8,12,4,2024,Dimanche,1,Hiver
20241209,12/9/2024,9,12,4,2024,Lundi,0,Hiver
20241210,12/10/2024,10,12,4,2024,Mardi,0,Hiver
20241211,12/11/2024,11,12,4,2024,Mercredi,0,Hiver
20241212,12/12/2024,12,12,4,2024,Jeudi,0,Hiver
20241213,12/13/2024,13,12,4,2024,Vendredi,0,Hiver
20241214,12/14/2024,14,12,4,2024,Samedi,1,Hiver
20241215,12/15/2024,15,12,4,2024,Dimanche,1,Hiver
20241216,12/16/2024,16,12,4,2024,Lundi,0,Hiver
20241217,12/17/2024,17,12,4,2024,Mardi,0,Hiver
20241218,12/18/2024,18,12,4,2024,Mercredi,0,Hiver
20241219,12/19/2024,19,12,4,2024,Jeudi,0,Hiver
20241220,12/20/2024,20,12,4,2024,Vendredi,0,Hiver
20241221,12/21/2024,21,12,4,2024,Samedi,1,Hiver
20241222,22/12/2024,22,12,4,2024,Dimanche,1,Hiver
20241223,12/23/2024,23,12,4,2024,Lundi,0,Hiver
20241224,12/24/2024,24,12,4,2024,Mardi,0,Hiver
20241225,12/25/2024,25,12,4,2024,Mercredi,0,Hiver
20241226,12/26/2024,26,12,4,2024,Jeudi,0,Hiver
20241227,12/27/2024,27,12,4,2024,Vendredi,0,Hiver
20241228,12/28/2024,28,12,4,2024,Samedi,1,Hiver
20241229,12/29/2024,29,12,4,2024,Dimanche,1,Hiver
20241230,12/30/2024,30,12,4,2024,Lundi,0,Hiver
20241231,12/31/2024,31,12,4,2024,Mardi,0,Hiver
